duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
743.8675,6.0,6.0,0.0,0.40871635,2.4522982,0.95995253,4.176263,0.8071332,29.056795,2.9244745,0.0,0.11622125,0.13333334,0.06666667,0.26666668,0.2,0.2,-1.6304083,-28.078192,-11.254267,2.1457334,-18.0,4.5,-3.5687528e-08,0.1
468.28513,7.0,4.0,0.0,0.3705135,2.5935946,0.7955631,4.794465,0.6837005,33.501324,2.492118,0.314,0.05465513,0.1904762,0.04761905,0.0,0.0952381,0.6666667,-0.21629763,-4.316658,-11.595096,0.30490476,-12.0,0.0,-1.4850777e-09,0.1
212.1135,3.0,3.0,0.0,0.32917044,0.9875113,0.89703006,4.440198,0.5019446,4.5175014,2.1685238,0.27,0.08782795,0.0,0.0,0.0,0.0,1.0,0.6143477,16.057814,-4.3999996,0.0,-9.0,4.5,-3.6940843e-08,0.1
173.21683,5.0,3.0,0.0,0.45278534,2.2639267,0.6310145,4.4374533,0.5352761,13.381903,1.8652688,0.288,0.07808317,0.3,0.0,0.0,0.1,0.5,0.27531624,6.6147804,-8.4421,0.45790002,-9.0,0.0,-2.6091953e-09,0.1
346.82544,5.0,7.0,0.0,0.48336887,2.4168444,0.94522274,5.4631624,0.6330256,15.82564,2.7581432,0.277,0.05458905,0.0,0.2,0.0,0.1,0.5,-0.06986427,-1.2626767,-20.8411,0.058900002,-21.0,0.0,-9.0114645e-09,0.1
577.4721,7.0,5.0,0.0,0.37989447,2.6592612,0.7423269,4.5373573,0.62862194,30.802475,2.5640934,0.262,0.076359294,0.2857143,0.04761905,0.0,0.04761905,0.5714286,-1.2420292,-21.490675,-14.451238,0.44876194,-15.0,0.0,-2.8264562e-09,0.1
121.61006,4.0,6.0,0.0,0.12320009,0.49280035,0.23957726,4.0867987,0.24604088,3.936654,1.0820165,0.281,-0.03958999,0.0,0.0,0.0,0.0,0.33333334,0.79989004,24.335634,-17.9,0.0,-18.0,0.0,-3.9369638e-08,0.1
134.6653,3.0,7.0,0.14285715,0.21337132,0.64011395,0.28307742,4.7640333,0.3459282,3.1133537,1.4016895,0.326,-0.022894852,0.0,0.0,0.0,0.0,0.33333334,1.2586861,35.9076,-17.894,0.0,-17.994,0.0,-1.9989706e-08,0.1
473.4236,3.0,3.0,0.0,0.2134357,0.64030707,0.5061743,4.2201905,0.21770734,1.959366,0.8605471,0.312,-0.11099856,0.0,0.0,0.0,0.0,0.33333334,1.1359336,36.830055,-4.3999996,0.0,-9.0,4.5,-1.3686602e-07,0.1
202.47179,4.0,3.0,0.0,0.3233298,1.2933192,0.46204212,5.09423,0.404422,6.470752,1.6131957,0.261,-0.053672776,0.0,0.16666667,0.0,0.0,0.0,-0.09150171,-1.7644882,-4.3525,0.047500003,-9.0,4.5,-2.848074e-08,0.1
765.16406,7.0,4.0,0.0,0.3092429,2.1647003,0.603815,5.7656784,0.85274476,41.784492,3.28085,0.0,0.0904878,0.1904762,0.1904762,0.0,0.04761905,0.42857143,-1.2841725,-18.215597,-11.555285,0.3447143,-12.0,0.0,-6.1640093e-09,0.1
182.8632,3.0,1.0,0.0,0.38647762,1.1594329,0.67256725,4.5483236,0.4461725,4.0155525,1.8923888,0.289,0.02719351,0.0,0.0,0.0,0.0,1.0,0.6632166,17.070747,-2.9,0.0,-3.0,0.0,-5.3622564e-08,0.1
694.5022,6.0,2.0,0.0,0.47927555,2.8756533,0.8604758,5.4848537,0.98796487,35.566734,4.1083436,0.0,0.18988727,0.33333334,0.13333334,0.2,0.2,0.06666667,-0.23329926,-4.0799737,-5.3363333,0.5636667,-6.0,0.0,-4.4693802e-08,0.1
470.49652,5.0,6.0,0.0,0.42030105,2.1015053,0.5314073,5.6005473,0.7239712,18.09928,3.0930371,0.0,0.13847992,0.4,0.1,0.0,0.0,0.3,0.20356989,3.771925,-17.2635,0.63650006,-18.0,0.0,-9.776195e-08,0.1
535.60803,4.0,3.0,0.0,0.33293605,1.3317442,0.5186023,4.86453,0.54820144,8.771223,2.5700855,0.0,0.0338799,0.0,0.0,0.16666667,0.0,0.5,-0.27552652,-5.360377,-8.887333,0.012666667,-9.0,0.0,-1.9139919e-09,0.1
390.3315,5.0,7.0,0.0,0.14425972,0.7212986,0.4248087,4.7107196,0.21476534,5.3691335,1.1283643,0.306,-0.07443329,0.0,0.0,0.0,0.0,0.2,0.97826076,26.209557,-16.4,0.0,-21.0,4.5,-8.240388e-08,0.1
230.77145,4.0,3.0,1.0,0.1348997,0.5395988,0.16138972,3.2307847,0.43783844,7.005415,1.7076682,0.0,0.05870152,0.16666667,0.0,0.0,0.0,0.5,-0.27698255,-7.896262,-5.6286664,0.25333333,-5.982,0.0,-1.4804854e-09,0.1
280.619,4.0,6.0,0.0,0.3881672,1.5526688,0.56046563,5.744124,0.6135682,9.817091,2.3682275,0.28,0.047189888,0.0,0.0,0.0,0.0,0.8333333,0.14358234,2.563727,-17.9,0.0,-18.0,0.0,-1.4577752e-09,0.1
324.73386,6.0,3.0,0.0,0.57537824,3.4522696,1.172013,4.9007416,0.7965667,28.676401,2.5927439,0.255,0.13593255,0.26666668,0.13333334,0.2,0.4,0.0,-0.09229994,-1.8485725,-8.4338665,0.46613336,-9.0,0.0,-1.8547187e-08,0.1
726.14655,6.0,4.0,0.0,0.3477008,2.0862048,0.6361811,4.401163,0.50766104,18.275797,1.8729088,0.0,0.062469378,0.2,0.0,0.13333334,0.26666668,0.33333334,0.5471616,14.19723,-11.5808,0.3192,-12.0,0.0,-7.516916e-09,0.1
375.84686,5.0,1.0,0.0,0.26045296,1.3022648,0.64514977,4.888584,0.39100707,9.775177,1.476797,0.271,-0.017194811,0.1,0.0,0.0,0.0,0.4,0.56818867,13.151312,-2.748,0.15200001,-3.0,0.0,-7.892253e-09,0.1
