duration,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,reward,self-intersections
0.6938588619232178,1,0.08768519,0.26305556,0.20310108,4.5775013,0.5491157,4.9420414,2.3123,0.334,0.27546048,0.33333334,0.33333334,0.0,0.33333334,0.0,0.8911798,0.0
0.5295581817626953,0,0.11955372,0.35866117,0.21161954,4.745521,0.41148373,3.7033536,1.7895755,0.35,0.09664247,0.0,0.0,0.0,0.6666667,0.33333334,1.5838586,0.0
0.4480316638946533,0,0.18076394,0.5422918,0.2289697,4.92038,0.44776207,4.0298586,1.7859597,0.341,0.16337804,0.33333334,0.0,0.33333334,0.33333334,0.0,1.4723771,0.0
0.5121123790740967,0,0.15221941,0.7610971,0.34721616,4.785926,0.67123765,16.780941,2.6870587,0.0,0.14825065,0.3,0.1,0.1,0.3,0.2,1.5284584,0.0
0.5120580196380615,1,0.22973454,0.91893816,0.46987066,5.5178747,0.7309803,11.695684,3.2267299,0.251,0.15617529,0.0,0.16666667,0.33333334,0.16666667,0.33333334,0.73619777,0.0
0.47135329246520996,0,0.14607298,0.7303649,0.45564386,5.287877,0.44277954,11.069489,2.2788844,0.361,0.046342716,0.1,0.0,0.0,0.3,0.6,1.5145619,0.0
0.45407581329345703,0,0.16162322,1.1313626,0.28501168,5.421383,0.71842444,35.202797,2.9296193,0.0,0.09771013,0.2857143,0.2857143,0.1904762,0.14285715,0.0952381,1.4926246,0.0
0.45716142654418945,0,0.14687173,0.73435867,0.2437935,5.2174635,0.7260353,18.150883,2.787312,0.0,0.20164883,0.5,0.0,0.1,0.2,0.2,1.5539255,0.0
0.5301337242126465,0,0.10258518,0.41034073,0.20643833,5.2113357,0.6821163,10.913861,2.6085792,0.0,0.16867293,0.16666667,0.16666667,0.33333334,0.16666667,0.16666667,1.6077795,0.0
0.5906918048858643,0,0.16132563,0.9679538,0.2567924,5.5850067,0.7613192,27.407492,3.160411,0.0,0.10924611,0.2,0.13333334,0.06666667,0.26666668,0.33333334,1.4878688,0.0
0.5080060958862305,0,0.17648019,1.2353613,0.5469916,5.5143127,0.79327095,38.870277,3.2680347,0.0,0.11550562,0.23809524,0.33333334,0.0952381,0.1904762,0.14285715,1.4736155,0.0
0.5104804039001465,0,0.05863775,0.17591324,0.07839145,4.1613483,0.21404576,1.9264119,0.90122056,0.387,0.034125313,0.33333334,0.0,0.0,0.0,0.6666667,1.6869044,0.0
0.5947837829589844,0,0.14905037,1.0433526,0.32922658,4.899968,0.6614299,32.410065,2.7746422,0.0,0.11280598,0.33333334,0.1904762,0.14285715,0.14285715,0.1904762,1.5358396,0.0
