Time,Operation,Status,Latitude,Longitude,Altitude,Heading,Speed,Intent deviation,Intent altitude,Intent speed,Deconfliction Level
1726155189,IBE31FB -rodolphe02,None,51.46487661,-0.450168401,183.5353038,269.56,131.0069984,0,242.320197,131.0069984,None
1726155189,ACA857  -rodolphe02,None,51.47755341,-0.491068684,1022.418719,269.34,174.0279938,0,792.862069,174.0279938,None
1726155189,CRAV21-RODOLPHE02,TA,51.46822963,-0.466462888,250.2463054,83.05982513,31.31705356,0,350.2463054,31.31705356,1
1726155193,UAS0-rodolphe02,None,51.47404,-0.4419452,250,269.26,19,0,250,19,0
1726155193,CRAV21-RODOLPHE02,TA,51.46831716,-0.46530858,250.2463054,83.05982513,31.31705356,0,350.2463054,31.31705356,1
1726155193,EVTOL1001-rodolphe02,TA,51.47026,-0.46313,191.6981627,71.3671875,33,0,158.8215223,6,1
1726155193,DLH914  -rodolphe02,None,51.4651,-0.3969,667.7389163,269.6,144.0124417,0,792.862069,143.0209953,None
1726155193,IBE31FB -rodolphe02,None,51.4649,-0.4519,0,270,76.01088647,0,242.320197,131.0069984,None
1726155193,EUW5012 -rodolphe02,None,51.5039,-0.4539,15257.09852,268.89,360.0894246,0,15857.68966,359.1368585,None
1726155193,ACA857  -rodolphe02,None,51.4772,-0.5006,1393.453202,267.71,175.155521,0,792.862069,174.0279938,None
1726155198,UAS0-rodolphe02,None,51.4740351,-0.4433874,250,269.6,19,0,250,19,0
1726155198,CRAV21-RODOLPHE02,TA,51.46840468,-0.464154267,250.2463054,83.06083115,31.31705356,0,350.2463054,31.31705356,1
1726155198,EUW5012 -rodolphe02,None,51.50373774,-0.467290741,15182.38588,268.89,360.0894246,0,15857.68966,359.1368585,None
1726155198,EVTOL1001-rodolphe02,TA,51.4704,-0.46192,196.2598425,70.6640625,33,0,158.8215223,6,1
1726155198,DLH914  -rodolphe02,None,51.4650766,-0.402251752,593.0262726,269.6,144.0124417,0,792.862069,143.0209953,None
1726155198,IBE31FB -rodolphe02,None,51.46489997,-0.454724754,83,270,76.01088647,0,242.320197,131.0069984,None
1726155198,ACA857  -rodolphe02,None,51.47703778,-0.507105753,1623.009852,267.71,175.155521,0,792.862069,174.0279938,None
1726155203,UAS0-rodolphe02,None,51.4740328,-0.4440365,250,269.59,19,0,250,19,0
1726155203,CRAV21-RODOLPHE02,TA,51.46849218,-0.46299995,250.2463054,83.06186823,31.31705356,0,350.2463054,31.31705356,1
1726155203,EUW5012 -rodolphe02,None,51.50373774,-0.467290741,15182.38588,268.89,360.0894246,0,15857.68966,359.1368585,None
1726155203,EVTOL1001-rodolphe02,TA,51.47059,-0.46072,196.2598425,69.609375,34,0,158.8215223,6,1
1726155203,DLH914  -rodolphe02,None,51.4650766,-0.402251752,593.0262726,269.6,144.0124417,0,792.862069,143.0209953,None
1726155203,IBE31FB -rodolphe02,None,51.46489997,-0.454724754,83,270,76.01088647,0,242.320197,131.0069984,None
1726155203,ACA857  -rodolphe02,None,51.47703778,-0.507105753,1623.009852,267.71,175.155521,0,792.862069,174.0279938,None
1726155208,UAS0-rodolphe02,None,51.4740299,-0.4448295,250,269.6,19,0,250,19,0
1726155208,CRAV21-RODOLPHE02,TA,51.46857967,-0.461845627,250.2463054,83.06296319,31.31705356,0,350.2463054,31.31705356,1
1726155208,EVTOL1001-rodolphe02,TA,51.47082,-0.45952,179.855643,68.5546875,34,0,158.8215223,6,1
1726155208,DLH914  -rodolphe02,None,51.4651,-0.4118,492.5665025,269.6,143.0209953,0,792.862069,143.0209953,None
1726155208,EUW5012 -rodolphe02,None,51.5034,-0.491,14906.75369,268.89,361.100311,0,15857.68966,359.1368585,None
1726155208,ACA857  -rodolphe02,None,51.4768,-0.5188,1743.79803,268.16,187.1111975,0,792.862069,174.0279938,None
1726155208,BAW8CF  -rodolphe02,None,51.4653,-0.3067,1743.79803,269.65,162.0139969,0,1743.79803,162.0139969,None
1726155213,UAS0-rodolphe02,None,51.4740299,-0.4448295,250,269.6,19,0,250,19,0
1726155213,CRAV21-RODOLPHE02,TA,51.46866715,-0.4606913,250.2463054,83.06420387,31.31705356,0,350.2463054,31.31705356,1
1726155213,DLH914  -rodolphe02,None,51.465,-0.4174,417.4926108,269.6,143.0209953,0,792.862069,143.0209953,None
1726155213,EUW5012 -rodolphe02,None,51.5033,-0.5043,14781.63054,268.89,362.0917574,0,15857.68966,359.1368585,None
1726155213,BAW8CF  -rodolphe02,None,51.4653,-0.313,1668.724138,269.65,162.0139969,0,1743.79803,162.0139969,None
1726155213,EVTOL1001-rodolphe02,TA,51.47109,-0.45832,179.855643,67.5,35,0,158.8215223,6,1
1726155213,ACA857  -rodolphe02,None,51.4767,-0.5261,1793.847291,268.24,195.1010886,0,792.862069,174.0279938,None
1726155218,UAS0-rodolphe02,None,51.474025,-0.4461993,250,269.6,19,0,250,19,0
1726155218,CRAV21-RODOLPHE02,TA,51.46875459,-0.459536964,250.2463054,83.06650813,31.31705356,0,350.2463054,31.31705356,1
1726155218,EVTOL1001-rodolphe02,TA,51.47139,-0.45714,179.855643,66.796875,35,0,158.8215223,6,1
1726155218,DLH914  -rodolphe02,None,51.465,-0.4236,342.4187192,270,143.0209953,0,792.862069,143.0209953,None
1726155218,EUW5012 -rodolphe02,None,51.5029,-0.5216,14581.4335,267.48,363.3748056,0,15857.68966,359.1368585,None
1726155218,BAW8CF  -rodolphe02,None,51.4653,-0.3197,1593.650246,270,161.0225505,0,1743.79803,162.0139969,None
1726155218,ACA857  -rodolphe02,None,51.4767,-0.5354,1868.921182,271.97,204.1407465,0,792.862069,174.0279938,None
1726155224,CRAV21-RODOLPHE02,TA,51.46861137,-0.458397083,250.2463054,101.403267,31.31705356,0,350.2463054,31.31705356,1
1726155224,EUW5012 -rodolphe02,None,51.50252933,-0.535102022,14506.72085,267.48,363.3748056,0,15857.68966,359.1368585,None
1726155224,EVTOL1001-rodolphe02,TA,51.47173,-0.45594,186.4173228,65.7421875,35,0,158.8215223,6,1
1726155224,DLH914  -rodolphe02,None,51.46499988,-0.428915029,267.7060755,270,143.0209953,0,792.862069,143.0209953,None
1726155224,ACA857  -rodolphe02,None,51.47686223,-0.542983889,2098.477833,271.97,204.1407465,0,792.862069,174.0279938,None
1726155224,BAW8CF  -rodolphe02,None,51.46529985,-0.325684053,1518.937603,270,161.0225505,0,1743.79803,162.0139969,None
1726155224,UAS0-rodolphe02,None,51.4740198,-0.4476416,250,269.59,19,0,250,19,0
1726155229,UAS0-rodolphe02,TA,51.4740198,-0.4476416,250,269.59,19,-150,250,19,1
1726155229,CRAV21-RODOLPHE02,TA,51.46846814,-0.457257209,250.2463054,101.4042125,31.31705356,0,350.2463054,31.31705356,1
