duration,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
1.7449369430541992,0.19498175,1.559854,0.36357936,6.577325,0.9333199,59.732475,3.7523367,0.0,0.148186,0.53571427,0.17857143,0.10714286,0.14285715,0.035714287,-0.82971287,-11.201686,0.8936753,1.5295348,-0.54800004,-0.0,-0.05,-0.037859417
1.793992042541504,0.19668049,1.5734439,0.6269336,6.735196,0.9867566,63.152424,3.6762333,0.0,0.16345364,0.5714286,0.10714286,0.035714287,0.035714287,0.25,-0.6718416,-9.0703125,0.88611764,1.5263076,-0.554,-0.0,-0.05,-0.036189947
1.9216020107269287,0.24200809,1.9360647,0.59330434,6.879115,1.0554409,67.54822,4.538701,0.0,0.18307772,0.5,0.21428572,0.035714287,0.10714286,0.14285715,-0.52792263,-7.127309,1.3419809,1.4401841,0.0,-0.0,-0.05,-0.048203226
1.8877379894256592,0.20562665,1.6450132,0.53512716,6.583765,0.97523654,62.41514,3.745993,0.0,0.16016217,0.5714286,0.17857143,0.0,0.10714286,0.14285715,-0.8232727,-11.114735,0.872584,1.5093096,-0.54800004,-0.0,-0.05,-0.038725637
1.8238122463226318,0.2272569,1.8180552,0.5754201,5.8511686,0.911921,58.362946,3.6231818,0.0,0.14207205,0.4642857,0.17857143,0.035714287,0.25,0.071428575,-1.5558691,-21.00528,1.3875724,1.468212,0.0,-0.0,-0.05,-0.030639607
1.846794843673706,0.22070971,1.7656777,0.468394,6.315815,0.96389425,61.68923,3.955429,0.0,0.15692155,0.5714286,0.10714286,0.10714286,0.10714286,0.10714286,-1.0912228,-14.732242,1.4052397,1.4806516,0.0,-0.0,-0.05,-0.025411969
1.7989318370819092,0.1994488,1.5955904,0.5152765,6.3180017,0.93306845,59.71638,3.7317657,0.0,0.14811416,0.53571427,0.17857143,0.035714287,0.10714286,0.14285715,-1.089036,-14.70272,1.4347509,1.5210474,0.0,-0.0,-0.05,-0.03629645
1.8139934539794922,0.20433366,1.6346693,0.46617043,5.961817,0.90898794,58.17523,3.855808,0.0,0.14123398,0.4642857,0.035714287,0.10714286,0.21428572,0.17857143,-1.445221,-19.511456,0.8486009,1.5117666,-0.584,-0.0,-0.05,-0.029165566
1.7836809158325195,0.19786108,1.5828886,0.47718406,6.5108633,0.9455456,60.51492,3.578443,0.0,0.15167905,0.60714287,0.14285715,0.035714287,0.071428575,0.14285715,-0.89617443,-12.098956,1.4431471,1.5240685,0.0,-0.0,-0.05,-0.030921513
1.819040298461914,0.22441581,1.7953265,0.440498,6.8496103,1.015194,64.97242,4.19481,0.0,0.1715786,0.64285713,0.17857143,0.0,0.14285715,0.035714287,-0.5574274,-7.5256467,1.3899541,1.4736099,0.0,-0.0,-0.05,-0.03365585
1.8428676128387451,0.19935378,1.5948303,0.49542862,5.938849,0.88981014,56.94785,3.7059782,0.0,0.13575464,0.39285713,0.21428572,0.17857143,0.0,0.21428572,-1.4681888,-19.821537,0.88102764,1.5212276,-0.554,-0.0,-0.05,-0.036199898
1.775836706161499,0.15971392,1.2777114,0.45636117,6.4146857,0.9059304,57.979546,3.6220205,0.0,0.14036044,0.4642857,0.21428572,0.035714287,0.071428575,0.21428572,-0.992352,-13.397419,0.9304314,1.5965436,-0.584,-0.0,-0.05,-0.03211214
1.843048095703125,0.15988514,1.2790811,0.404089,5.9792714,0.8650564,55.36361,3.3755312,0.0,0.12868215,0.42857143,0.14285715,0.10714286,0.14285715,0.17857143,-1.4277663,-19.275808,0.9450128,1.596218,-0.56,-0.0,-0.05,-0.04120518
