duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
6.2503986,6.0,6.0,0.0,0.40871635,2.4522982,0.95995253,5.0052843,0.95859337,34.50936,3.4902377,0.0,0.1768053,0.33333334,0.06666667,0.2,0.26666668,0.06666667,-0.80138683,-13.80114,-3.354066,10.045934,-18.0,4.5,-6.463105e-08,0.1
10.03177,7.0,4.0,0.0,0.3705135,2.5935946,0.7955631,5.4044595,0.87172467,42.714508,3.1669056,0.314,0.11732986,0.33333334,0.0952381,0.14285715,0.23809524,0.1904762,0.39369678,7.8570247,2.649191,10.0491905,-12.0,4.5,-1.1757297e-08,0.1
7.262167,3.0,3.0,0.6666667,0.32917044,0.9875113,0.89703006,4.859362,0.71213394,6.4092054,3.1183152,0.27,0.2980172,0.33333334,0.33333334,0.0,0.0,0.33333334,1.0335119,27.01391,1.1136667,2.5016668,-5.988,4.5,-1.1930489e-07,0.1
0.49122763,5.0,3.0,0.0,0.45278534,2.2639267,0.6310145,4.225058,0.7105406,17.763515,2.736907,0.288,0.16571546,0.3,0.4,0.1,0.2,0.0,0.06292105,1.5117526,5.6814003,10.0814,-9.0,4.5,-1.8583256e-08,0.1
0.49051142,5.0,7.0,0.0,0.48336887,2.4168444,0.94522274,2.6421747,0.6374943,15.937359,2.3433228,0.277,0.05682345,0.0,0.2,0.1,0.1,0.4,-2.890852,-52.247208,-11.3335,9.5665,-21.0,0.0,-4.8043276e-09,0.1
0.47406912,7.0,5.0,0.0,0.37989447,2.6592612,0.7423269,2.206206,0.57036036,27.947659,2.4659128,0.262,0.05693877,0.1904762,0.0952381,0.04761905,0.04761905,0.52380955,-3.5731804,-61.82629,-2.4788094,7.9211907,-15.0,4.5,-3.0647431e-09,0.1
8.480429,4.0,6.0,0.5,0.12320009,0.49280035,0.23957726,3.7401218,0.44528294,7.124527,2.095067,0.281,0.09323807,0.0,0.16666667,0.0,0.33333334,0.5,0.4532132,13.788438,-6.528167,3.8538334,-14.982,4.5,-6.450766e-09,0.1
0.4402218,3.0,7.0,0.0,0.21337132,0.64011395,0.28307742,3.2647688,0.50629765,4.556679,2.083508,0.326,0.13747457,0.0,0.0,0.33333334,0.33333334,0.33333334,-0.24057841,-6.863183,-15.168333,5.7316666,-21.0,0.0,-5.2315254e-09,0.1
0.80384994,3.0,3.0,0.0,0.2134357,0.64030707,0.5061743,4.0104117,0.498018,4.482162,2.121945,0.312,0.16931207,0.33333334,0.0,0.0,0.33333334,0.0,0.92615485,30.028461,-0.0870004,4.3129997,-9.0,4.5,-3.008255e-08,0.1
8.559893,4.0,3.0,0.0,0.3233298,1.2933192,0.46204212,3.8163328,0.703498,11.255968,2.72177,0.261,0.14571121,0.33333334,0.0,0.16666667,0.0,0.33333334,-1.3693991,-26.407057,1.8193331,6.219333,-9.0,4.5,-2.086966e-08,0.1
