duration,n_vertiports,n_obstacles,obstacle violation,avg_transitions,cum_transitions,max_transitions,corridor_length,avg_operation_length,cum_operation_length,max_operation_length,unexploited_regions,avgSF_extra-flown distance,>100SF_extra-flown distance,<100SF_extra-flown distance,<65SF_extra-flown distance,<50SF_extra-flown distance,<30SF_extra-flown distance,TSP,TSP_pourcentage,weighted global reward,vertiports reward,obstacles reward,airspace intersection reward,corridor curvature reward,corridor length reward
1.7221179,6.0,6.0,0.0,0.40871635,2.4522982,0.95995253,6.065331,1.0897697,39.23171,4.0225935,0.0,0.22927587,0.33333334,0.33333334,0.06666667,0.13333334,0.13333334,0.25865984,4.4545293,-3.2907324,10.109267,-18.0,4.5,-8.348374e-08,0.1
1.7219892,7.0,4.0,0.0,0.3705135,2.5935946,0.7955631,5.6237726,0.89516026,43.862854,3.2646456,0.314,0.12514174,0.33333334,0.14285715,0.0952381,0.33333334,0.0952381,0.6130099,12.233866,2.6609526,10.060952,-12.0,4.5,-1.280893e-08,0.1
1.5199759,3.0,3.0,0.0,0.32917044,0.9875113,0.89703006,5.541724,0.78276634,7.044897,3.4361615,0.27,0.36864972,0.33333334,0.33333334,0.0,0.0,0.33333334,1.715874,44.84948,-1.8983337,2.5016668,-9.0,4.5,-1.4198162e-07,0.1
1.6405208,5.0,3.0,0.0,0.45278534,2.2639267,0.6310145,5.6198287,0.82432634,20.608158,3.3663864,0.288,0.22260833,0.6,0.3,0.1,0.0,0.0,1.4576917,35.022675,6.1051006,10.5051,-9.0,4.5,-1.6019284e-08,0.1
1.5406353,5.0,7.0,0.2857143,0.48336887,2.4168444,0.94522274,3.5744646,0.72455984,18.113997,2.7045312,0.277,0.10035621,0.1,0.2,0.0,0.3,0.4,-1.9585621,-35.39766,-10.073299,7.8146996,-17.987999,0.0,-6.147861e-09,0.1
1.904489,7.0,5.0,0.0,0.37989447,2.6592612,0.7423269,2.8123572,0.6407413,31.396324,2.7347746,0.262,0.080399096,0.2857143,0.04761905,0.04761905,0.1904762,0.42857143,-2.9670293,-51.338135,-0.44490433,9.955095,-15.0,4.5,-4.334321e-09,0.1
1.6515651,4.0,6.0,0.0,0.12320009,0.49280035,0.23957726,4.70874,0.53608125,8.5773,2.5626628,0.281,0.15377021,0.16666667,0.16666667,0.16666667,0.33333334,0.16666667,1.4218316,43.257416,-9.280167,4.119833,-18.0,4.5,-9.114897e-09,0.1
1.4747097,3.0,7.0,0.2857143,0.21337132,0.64011395,0.28307742,4.3228865,0.6243014,5.6187124,2.5765188,0.326,0.25547835,0.0,0.6666667,0.33333334,0.0,0.0,0.8175392,23.32263,-11.972666,5.9153333,-17.987999,0.0,-4.019848e-09,0.1
1.6166921,3.0,3.0,0.0,0.2134357,0.64030707,0.5061743,6.5033674,0.71791184,6.4612064,3.1114674,0.312,0.38920593,0.33333334,0.33333334,0.0,0.0,0.33333334,3.4191105,110.856865,-1.8983335,2.5016668,-9.0,4.5,-3.785053e-08,0.1
1.681488,4.0,3.0,0.0,0.3233298,1.2933192,0.46204212,4.5688305,0.79100424,12.656068,3.0587428,0.261,0.20404871,0.33333334,0.16666667,0.0,0.16666667,0.33333334,-0.6169014,-11.896128,1.8573332,6.2573333,-9.0,4.5,-1.8247114e-08,0.1
